"Tag Summary Report"
"12/14/2024 00:00 - 01/13/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status",City,Country,"Named Threat","Resolution Reason"
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_320x50_1&at=0&t=1,061e7e1538963d30433270d8e56d36d4,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_320x50_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 12:41 +0000",124830624737,https://www.themediatrust.com?scsh=124830624737,3UMZDuG31gD3,1,Expired,"Mclean, Virginia",USA,,
TMT-20230922-XTE,d=7&s=46&ci=&cri=498_46_11670333&at=0&t=1,746cd4dbae436f784f356fd4107d94b3,d=7&s=46&ci=&cri=498_46_11670333&at=0&t=1,Tag,Scam/Fraud,"2025-01-05 11:48 +0000",124829903471,https://www.themediatrust.com?scsh=124829903471,3UMYFwCu2UPk,1,Expired,"Mclean, Virginia",USA,,
TMT-20241231-NVX,d=7&s=165&ci=&cri=555_165_726289025432&at=0&t=1,0168013254b9340e8535e33b78ad4f40,d=7&s=165&ci=&cri=555_165_726289025432&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 11:26 +0000",124829581771,https://www.themediatrust.com?scsh=124829581771,3UMY94PN2R5r,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326986&at=0&t=1,03866a2dbfd0cbffb72b075a49ec6444,d=7&s=4&ci=&cri=507_4_1326986&at=0&t=1,Tag,Malicious,"2025-01-05 11:00 +0000",124829248630,https://www.themediatrust.com?scsh=124829248630,3UMY15TS1jVg,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20230825-OKI,d=7&s=165&ci=&cri=555_165_691993432978&at=0&t=1,8dc5f463ac8d103723783f1df4fad2c2,d=7&s=165&ci=&cri=555_165_691993432978&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 10:30 +0000",124828843726,https://www.themediatrust.com?scsh=124828843726,3UMXAN162dFC,1,Expired,"San Francisco, California",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_591331577&at=0&t=1,f25ec328928ebeb5443b394393bc4e2d,d=7&s=16&ci=&cri=556_16_591331577&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 09:57 +0000",124828374454,https://www.themediatrust.com?scsh=124828374454,3UMWJpxV1ELS,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_628808009&at=0&t=1,91c6fbbdf97d488fd2ca4c5f38129f02,d=7&s=16&ci=&cri=556_16_628808009&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 09:51 +0000",124828251986,https://www.themediatrust.com?scsh=124828251986,3UMWGh2o2XGr,1,Expired,"Mclean, Virginia",USA,,
TMT-20240714-KLO,d=7&s=165&ci=&cri=555_165_705325163723&at=0&t=1,eb857fcac06073b1e40c6a3768eac2b4,d=7&s=165&ci=&cri=555_165_705325163723&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 09:47 +0000",124828229315,https://www.themediatrust.com?scsh=124828229315,3UMWFdsC2PBn,1,Expired,"Mclean, Virginia",USA,,
TMT-20230609-VMQ,d=7&s=308&ci=&cri=630_308_119107_2_181&at=0&t=1,690684d873ca518c20be92dfd04f07c7,d=7&s=308&ci=&cri=630_308_119107_2_181&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 09:43 +0000",124828156915,https://www.themediatrust.com?scsh=124828156915,3UMWEHGe1TWn,2,Expired,"Mclean, Virginia",USA,,
TMT-20221202-CDO,d=7&s=165&ci=&cri=555_165_696719342878&at=0&t=1,f7435c6d86f69a7db35ade410051bdbd,d=7&s=165&ci=&cri=555_165_696719342878&at=0&t=1,Tag,Malicious,"2025-01-05 09:41 +0000",124828112301,https://www.themediatrust.com?scsh=124828112301,3UMWDkw32PjY,1,Expired,"Columbus, Ohio",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1327104&at=0&t=1,5f1dc98d89aabfa0685642a8532c7904,d=7&s=4&ci=&cri=507_4_1327104&at=0&t=1,Tag,Malicious,"2025-01-05 09:30 +0000",124827962487,https://www.themediatrust.com?scsh=124827962487,3UMWAWXD2Epz,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_534990437&at=0&t=1,dff2135032cd1075b3829bbbc0be4e42,d=7&s=16&ci=&cri=556_16_534990437&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 09:24 +0000",124827896194,https://www.themediatrust.com?scsh=124827896194,3UMW8acz1x4f,1,Expired,"Mclean, Virginia",USA,,
TMT-20231014-QEF,d=7&s=379&ci=&cri=494_379_16_628769077&at=0&t=1,a83000f6f13448c7b9998f8d9793e336,d=7&s=379&ci=&cri=494_379_16_628769077&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-05 09:08 +0000",124827642592,https://www.themediatrust.com?scsh=124827642592,3UMW3UKx16uD,2,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_712732936969&at=0&t=1,528c0c58657f42dbeff10606533c376d,d=7&s=165&ci=&cri=555_165_712732936969&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 07:59 +0000",124826686218,https://www.themediatrust.com?scsh=124826686218,3UMUKEG62Xdy,1,Expired,"Mclean, Virginia",USA,,
TMT-20221024-IUT,d=7&s=165&ci=&cri=555_165_713409174177&at=0&t=1,03f95ce6335fe144948326add92bb388,d=7&s=165&ci=&cri=555_165_713409174177&at=0&t=1,Tag,Scam/Fraud,"2025-01-05 07:58 +0000",124826667231,https://www.themediatrust.com?scsh=124826667231,3UMUK1Vq1G5m,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489613928&at=0&t=1,74b3b58027c53bd17796c224e1249659,d=7&s=16&ci=&cri=556_16_489613928&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 07:48 +0000",124826562987,https://www.themediatrust.com?scsh=124826562987,3UMUFx2g2AmR,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_140025959&at=0&t=1,fdcae2d747dc89a345c59cb60a6a33b0,d=7&s=379&ci=&cri=494_379_16_140025959&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 07:27 +0000",124826257952,https://www.themediatrust.com?scsh=124826257952,3UMU9Kc51sCs,1,Expired,"Mclean, Virginia",USA,,
TMT-20230127-AFB,d=7&s=95&ci=&cri=562_95_31286&at=0&t=1,fe2d302547db3d4c0dd1b87fcef10d6c,d=7&s=95&ci=&cri=562_95_31286&at=0&t=1,Tag,Malicious,"2025-01-05 07:25 +0000",124826217483,https://www.themediatrust.com?scsh=124826217483,3UMU8jG81pNY,3,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_712818508073&at=0&t=1,b8e2773cc326a18da72bc39980ee4f63,d=7&s=165&ci=&cri=555_165_712818508073&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 07:02 +0000",124825918795,https://www.themediatrust.com?scsh=124825918795,3UMU1njx2YAP,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609171575&at=0&t=1,304e8943877bbaff47aa063e7e912535,d=7&s=16&ci=&cri=556_16_609171575&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 06:53 +0000",124825772171,https://www.themediatrust.com?scsh=124825772171,3UMTHJUv1DP4,1,Expired,"Mclean, Virginia",USA,,
TMT-20240911-DZA,d=7&s=165&ci=&cri=555_165_723630008594&at=0&t=1,71f4885e49aba5d1725ff922516e95aa,d=7&s=165&ci=&cri=555_165_723630008594&at=0&t=1,Tag,Malicious,"2025-01-05 06:29 +0000",124825459642,https://www.themediatrust.com?scsh=124825459642,3UMTA7Pk2VRx,1,Expired,"Mclean, Virginia",USA,,
TMT-20230710-YDP,d=7&s=46&ci=&cri=498_46_11659673&at=0&t=1,05acad15fd249cac0dccba2e7184fcad,d=7&s=46&ci=&cri=498_46_11659673&at=0&t=1,Tag,Scam/Fraud,"2025-01-05 06:21 +0000",124825311513,https://www.themediatrust.com?scsh=124825311513,3UMT7e3718Zg,1,Expired,"Mclean, Virginia",USA,,
TMT-20230705-AKT,d=7&s=165&ci=&cri=555_165_721634839146&at=0&t=1,c23606d93e08526a719c29f8d64d9633,d=7&s=165&ci=&cri=555_165_721634839146&at=0&t=1,Tag,Malicious,"2025-01-05 06:19 +0000",124825273248,https://www.themediatrust.com?scsh=124825273248,3UMT6sob2bhC,1,Expired,"Mclean, Virginia",USA,,
TMT-20241117-WJB,d=7&s=480&ci=&cri=639_480_583004806&at=0&t=1,9df672b109cf105cfa4170382d1f6446,d=7&s=480&ci=&cri=639_480_583004806&at=0&t=1,Tag,Scam/Fraud,"2025-01-05 05:53 +0000",124824916887,https://www.themediatrust.com?scsh=124824916887,3UMSHbRN1YRj,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609171173&at=0&t=1,d0826ea60be83d838ad9be66ac5d5011,d=7&s=16&ci=&cri=556_16_609171173&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 05:22 +0000",124824460431,https://www.themediatrust.com?scsh=124824460431,3UMS81RH1DeH,1,Expired,"Mclean, Virginia",USA,,
TMT-20241109-EIQ,d=7&s=165&ci=&cri=555_165_725818818163&at=0&t=1,bf2e9a3a92091303cfca96d179e83b68,d=7&s=165&ci=&cri=555_165_725818818163&at=0&t=1,Tag,"Malicious Landing Location","2025-01-05 05:20 +0000",124824454012,https://www.themediatrust.com?scsh=124824454012,3UMS7DVE2JsG,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20230825-OKI,d=7&s=165&ci=&cri=555_165_691993433182&at=0&t=1,37bafded11ef7343969240e9e6804d39,d=7&s=165&ci=&cri=555_165_691993433182&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 05:18 +0000",124824395639,https://www.themediatrust.com?scsh=124824395639,3UMS6eL72LWu,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609170778&at=0&t=1,f8cf4efa949f49a3142dee92036a06c4,d=7&s=16&ci=&cri=556_16_609170778&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 05:18 +0000",124824395634,https://www.themediatrust.com?scsh=124824395634,3UMS6jcY1q5Q,1,Expired,"Mclean, Virginia",USA,,
TMT-20231014-QEF,d=7&s=16&ci=&cri=556_16_628781492&at=0&t=1,3a0774708d7328d960514f9477053de2,d=7&s=16&ci=&cri=556_16_628781492&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-05 05:08 +0000",124824247244,https://www.themediatrust.com?scsh=124824247244,3UMS3d6t1gGJ,1,Expired,"Mclean, Virginia",USA,,
TMT-20241022-GQN,d=7&s=165&ci=&cri=555_165_709895428201&at=0&t=1,07d3a44864b503b3664e2a1614f7d1d5,d=7&s=165&ci=&cri=555_165_709895428201&at=0&t=1,Tag,"Malicious Landing Location","2025-01-05 05:01 +0000",124824131729,https://www.themediatrust.com?scsh=124824131729,3UMS1WDy2BtQ,2,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240306-PZB,d=7&s=473&ci=&cri=644_473_176-a05cdff7_e4604d21c201573f-1&at=0&t=1,a29215a344d879dadae768dd84dfa4d1,d=7&s=473&ci=&cri=644_473_176-a05cdff7_e4604d21c201573f-1&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-05 05:02 +0000",124824117072,https://www.themediatrust.com?scsh=124824117072,3UMS1fAR1Bfd,2,Expired,"Mclean, Virginia",USA,,
TMT-20240927-WRM,d=7&s=165&ci=&cri=555_165_716212189916&at=0&t=1,f6e44b3936d4f0c99d7b29ab5265af73,d=7&s=165&ci=&cri=555_165_716212189916&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 04:58 +0000",124824077517,https://www.themediatrust.com?scsh=124824077517,3UMRK2bq1dS5,1,Expired,"Mclean, Virginia",USA,,
TMT-20241029-RBK,d=7&s=165&ci=&cri=555_165_719971094779&at=0&t=1,cc4b9ad094d252f2f89bdaa16b848a9a,d=7&s=165&ci=&cri=555_165_719971094779&at=0&t=1,Tag,Malicious,"2025-01-05 04:36 +0000",124823770036,https://www.themediatrust.com?scsh=124823770036,3UMRCBiC2YSa,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241107-NYR,d=7&s=165&ci=&cri=555_165_718325256874&at=0&t=1,c065e3cf12dfcdf15a9f791d5b535e3e,d=7&s=165&ci=&cri=555_165_718325256874&at=0&t=1,Tag,Malicious,"2025-01-05 04:21 +0000",124823583673,https://www.themediatrust.com?scsh=124823583673,3UMR7gdH2KsN,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_583573612&at=0&t=1,f6468886ad6989c4e8ef61348fc613b4,d=7&s=379&ci=&cri=494_379_16_583573612&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 04:20 +0000",124823581766,https://www.themediatrust.com?scsh=124823581766,3UMR7LVn1rGy,1,Expired,"Mclean, Virginia",USA,,
TMT-20221113-LUX,d=7&s=165&ci=&cri=555_165_698840853792&at=0&t=1,65fd116b90db7d89f9ba7438bc6cf217,d=7&s=165&ci=&cri=555_165_698840853792&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 04:09 +0000",124823408674,https://www.themediatrust.com?scsh=124823408674,3UMR3siF2SW7,1,Expired,"Mclean, Virginia",USA,,
TMT-20241117-WJB,d=7&s=480&ci=&cri=639_480_583004806&at=0&t=1,0ea4f5002134e7b893e00a23d6cb3ed8,d=7&s=480&ci=&cri=639_480_583004806&at=0&t=1,Tag,Scam/Fraud,"2025-01-05 04:00 +0000",124823313212,https://www.themediatrust.com?scsh=124823313212,3UMR1C4W1mnE,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_439084128&at=0&t=1,14cffa122d0f8b125d106e361e082c28,d=7&s=379&ci=&cri=494_379_16_439084128&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 03:48 +0000",124823136881,https://www.themediatrust.com?scsh=124823136881,3UMQFyua191f,1,Expired,"Mclean, Virginia",USA,,
TMT-20240722-QGC,d=7&s=165&ci=&cri=555_165_714536295562&at=0&t=1,ecbcf6446a2385e8a44bc526e45f5f72,d=7&s=165&ci=&cri=555_165_714536295562&at=0&t=1,Tag,Malicious,"2025-01-05 03:42 +0000",124823023159,https://www.themediatrust.com?scsh=124823023159,3UMQE83817Qi,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489636294&at=0&t=1,5f40c9d65b13801866fdb96d8a4a7c67,d=7&s=16&ci=&cri=556_16_489636294&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 03:17 +0000",124822702091,https://www.themediatrust.com?scsh=124822702091,3UMQ6QXf1cfg,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_712818508070&at=0&t=1,03262fd4a58d1087b3fad745556ea384,d=7&s=165&ci=&cri=555_165_712818508070&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 02:52 +0000",124822314200,https://www.themediatrust.com?scsh=124822314200,3UMPHHt11Jc8,1,Expired,"Mclean, Virginia",USA,,
TMT-20221202-CDO,d=7&s=165&ci=&cri=555_165_656493732632&at=0&t=1,3e2233b92c0468eb16179938bbda1703,d=7&s=165&ci=&cri=555_165_656493732632&at=0&t=1,Tag,Malicious,"2025-01-05 02:50 +0000",124822294661,https://www.themediatrust.com?scsh=124822294661,3UMPGa172PnQ,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489614331&at=0&t=1,f764cae7a313e7015a6ff951e0955e0f,d=7&s=16&ci=&cri=556_16_489614331&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 02:50 +0000",124822280761,https://www.themediatrust.com?scsh=124822280761,3UMPGVhn12op,1,Expired,"Mclean, Virginia",USA,,
TMT-20241117-YPV,d=7&s=165&ci=&cri=555_165_723166868819&at=0&t=1,40ca761eb6651676f5906035baf5295e,d=7&s=165&ci=&cri=555_165_723166868819&at=0&t=1,Tag,Malicious,"2025-01-05 01:55 +0000",124821439421,https://www.themediatrust.com?scsh=124821439421,3UMNJ7Xy2WxN,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_728063666315&at=0&t=1,1ba601d19eb1d47060825d715de9cfe5,d=7&s=165&ci=&cri=555_165_728063666315&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 01:51 +0000",124821368626,https://www.themediatrust.com?scsh=124821368626,3UMNGmL71agU,1,Expired,"Mclean, Virginia",USA,,
TMT-20230705-AKT,d=7&s=165&ci=&cri=555_165_721673985248&at=0&t=1,742a810f3c2d983fe23751122dafd4c4,d=7&s=165&ci=&cri=555_165_721673985248&at=0&t=1,Tag,Malicious,"2025-01-05 01:47 +0000",124821296342,https://www.themediatrust.com?scsh=124821296342,3UMNFYUU21qj,1,Expired,"Mclean, Virginia",USA,,
TMT-20241029-RBK,d=7&s=165&ci=&cri=555_165_720119178606&at=0&t=1,75266b44b6180197ae3c4e4085025a6c,d=7&s=165&ci=&cri=555_165_720119178606&at=0&t=1,Tag,Malicious,"2025-01-05 01:29 +0000",124821032191,https://www.themediatrust.com?scsh=124821032191,3UMNA3RF2f9F,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241015-SVQ,d=7&s=165&ci=&cri=555_165_725818818163&at=0&t=1,bf2e9a3a92091303cfca96d179e83b68,d=7&s=165&ci=&cri=555_165_725818818163&at=0&t=1,Tag,Malicious,"2025-01-05 01:26 +0000",124820982943,https://www.themediatrust.com?scsh=124820982943,3UMN929k24uN,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609172717&at=0&t=1,d176cb43b8bef677ae2145079332ac07,d=7&s=16&ci=&cri=556_16_609172717&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 01:23 +0000",124820924733,https://www.themediatrust.com?scsh=124820924733,3UMN8LFr2PFW,1,Expired,"Mclean, Virginia",USA,,
TMT-20240125-XGW,d=7&s=165&ci=&cri=555_165_726501549044&at=0&t=1,69672b85a7a8a8e9f62a6bdbdaf09d9d,d=7&s=165&ci=&cri=555_165_726501549044&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 00:42 +0000",124820240642,https://www.themediatrust.com?scsh=124820240642,3UMMDv8U17S1,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1319300&at=0&t=1,6bba0dc28d90bd877215fe627a2762d7,d=7&s=4&ci=&cri=507_4_1319300&at=0&t=1,Tag,Malicious,"2025-01-05 00:25 +0000",124819971068,https://www.themediatrust.com?scsh=124819971068,3UMM8vJx26y7,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=473&ci=&cri=644_473_626159475488639&at=0&t=1,5b6e9c49493711ac9960fb5deaaa8cc5,d=7&s=473&ci=&cri=644_473_626159475488639&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-05 00:25 +0000",124819970896,https://www.themediatrust.com?scsh=124819970896,3UMM8zYV12eY,1,Expired,"Mclean, Virginia",USA,,
TMT-20240822-ABO,d=7&s=165&ci=&cri=555_165_709895428201&at=0&t=1,07d3a44864b503b3664e2a1614f7d1d5,d=7&s=165&ci=&cri=555_165_709895428201&at=0&t=1,Tag,Malicious,"2025-01-05 00:07 +0000",124819604654,https://www.themediatrust.com?scsh=124819604654,3UMM39w91gfc,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240513-SQG,d=7&s=473&ci=&cri=644_473_176-2f5b49e5_ea27971a6d7a0673-1&at=0&t=1,d5c72726aa1c91d5a52e710424a68d38,d=7&s=473&ci=&cri=644_473_176-2f5b49e5_ea27971a6d7a0673-1&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-04 23:51 +0000",124819355711,https://www.themediatrust.com?scsh=124819355711,3UMLGmVY1GTk,2,Expired,"Mclean, Virginia",USA,,
TMT-20230705-AKT,d=7&s=165&ci=&cri=555_165_721629596311&at=0&t=1,1d782e82d7f469fb7934f93c72123aec,d=7&s=165&ci=&cri=555_165_721629596311&at=0&t=1,Tag,Malicious,"2025-01-04 23:50 +0000",124819325905,https://www.themediatrust.com?scsh=124819325905,3UMLGRX62XAA,1,Expired,"Mclean, Virginia",USA,,
TMT-20241119-QTG,d=7&s=165&ci=&cri=555_165_725294628380&at=0&t=1,6dc4464b9bba08fbbe29c8dc54ff7852,d=7&s=165&ci=&cri=555_165_725294628380&at=0&t=1,Tag,Malicious,"2025-01-04 23:25 +0000",124818947798,https://www.themediatrust.com?scsh=124818947798,3UML8xEh1PwZ,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20230922-XTE,d=7&s=46&ci=&cri=498_46_11663446&at=0&t=1,30bda0b7a93c888616c9fd5a5f3f043b,d=7&s=46&ci=&cri=498_46_11663446&at=0&t=1,Tag,Scam/Fraud,"2025-01-04 23:23 +0000",124818901348,https://www.themediatrust.com?scsh=124818901348,3UML8Gnk1BjZ,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_726831915003&at=0&t=1,0feb6921c7d5c0970fada3b166961996,d=7&s=165&ci=&cri=555_165_726831915003&at=0&t=1,Tag,Malicious,"2025-01-04 23:19 +0000",124818873010,https://www.themediatrust.com?scsh=124818873010,3UML6uP31RkK,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241107-NYR,d=7&s=165&ci=&cri=555_165_724046646643&at=0&t=1,a9b106f23a66aeae225121b35a391b04,d=7&s=165&ci=&cri=555_165_724046646643&at=0&t=1,Tag,Malicious,"2025-01-04 22:38 +0000",124818185109,https://www.themediatrust.com?scsh=124818185109,3UMKCkDR1oHQ,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241226-SFE,d=7&s=165&ci=&cri=555_165_716364870228&at=0&t=1,73b372f99a953513dec88ff2c739e107,d=7&s=165&ci=&cri=555_165_716364870228&at=0&t=1,Tag,Resolved,"2025-01-04 22:32 +0000",124818088762,https://www.themediatrust.com?scsh=124818088762,3UMKB6yc19WK,1,Expired,"Mclean, Virginia",USA,,
TMT-20240125-XGW,d=7&s=165&ci=&cri=555_165_727290051819&at=0&t=1,13202f6a8cdcd4113f509ffa2c566dd8,d=7&s=165&ci=&cri=555_165_727290051819&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-04 22:28 +0000",124818021825,https://www.themediatrust.com?scsh=124818021825,3UMK9nVM1x3E,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_439082870&at=0&t=1,ffdc2f9baa5c0f08ce079130882e4021,d=7&s=379&ci=&cri=494_379_16_439082870&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-04 22:12 +0000",124817758171,https://www.themediatrust.com?scsh=124817758171,3UMK4mqK1LJb,1,Expired,"Mclean, Virginia",USA,,
TMT-20240904-ZSO,d=7&s=165&ci=&cri=555_165_720241745208&at=0&t=1,4c6a2c0129da5984bd4fe6513412b298,d=7&s=165&ci=&cri=555_165_720241745208&at=0&t=1,Tag,Malicious,"2025-01-04 21:25 +0000",124816944166,https://www.themediatrust.com?scsh=124816944166,3UMJ8vdM1Sxn,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-EVT,d=7&s=165&ci=&cri=555_165_725028658716&at=0&t=1,a5188ce1249532bff192bbf7c454215e,d=7&s=165&ci=&cri=555_165_725028658716&at=0&t=1,Tag,"Malicious Landing Location","2025-01-04 21:18 +0000",124816818914,https://www.themediatrust.com?scsh=124816818914,3UMJ6j8f28Zv,2,Expired,"Mclean, Virginia",USA,,
TMT-20241115-GQP,d=7&s=165&ci=&cri=555_165_725201988205&at=0&t=1,210d95dc9da0c382694f81c814d88198,d=7&s=165&ci=&cri=555_165_725201988205&at=0&t=1,Tag,Malicious,"2025-01-04 21:18 +0000",124816809160,https://www.themediatrust.com?scsh=124816809160,3UMJ6asb1qWo,1,Expired,"Mclean, Virginia",USA,,
TMT-20241108-ZIF,d=7&s=165&ci=&cri=555_165_720306109081&at=0&t=1,c3bfebb730f4bc711cdf8851612e72af,d=7&s=165&ci=&cri=555_165_720306109081&at=0&t=1,Tag,Malicious,"2025-01-04 21:12 +0000",124816710972,https://www.themediatrust.com?scsh=124816710972,3UMJ4zeH2hfn,1,Expired,"Mclean, Virginia",USA,,
TMT-20230922-XTE,d=7&s=379&ci=&cri=494_379_46_11655645&at=0&t=1,533600f8a9ffc176098b38c70a3d41b4,d=7&s=379&ci=&cri=494_379_46_11655645&at=0&t=1,Tag,Scam/Fraud,"2025-01-04 21:05 +0000",124816563977,https://www.themediatrust.com?scsh=124816563977,3UMJ2Y6h2Ymr,1,Expired,"Mclean, Virginia",USA,,
TMT-20241117-YPV,d=7&s=165&ci=&cri=555_165_725212800175&at=0&t=1,b9a02967a4f83f6281c71158b04d16bb,d=7&s=165&ci=&cri=555_165_725212800175&at=0&t=1,Tag,Malicious,"2025-01-04 20:55 +0000",124816382747,https://www.themediatrust.com?scsh=124816382747,3UMHHzTe15GP,1,Expired,"Mclean, Virginia",USA,,
TMT-20230214-GHS,d=7&s=165&ci=&cri=555_165_727923311964&at=0&t=1,56a3d0032cb8279f0206b1fbbc639f01,d=7&s=165&ci=&cri=555_165_727923311964&at=0&t=1,Tag,Scam/Fraud,"2025-01-04 20:49 +0000",124816287036,https://www.themediatrust.com?scsh=124816287036,3UMHGGaa1UsB,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_716198542311&at=0&t=1,c1400f7add165d6f9a3ccd7a02e7ce71,d=7&s=165&ci=&cri=555_165_716198542311&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-04 20:29 +0000",124815892959,https://www.themediatrust.com?scsh=124815892959,3UMH9weR1dhS,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_439083761&at=0&t=1,6d4d87d48cc0fe9078322fa5f9e4c63f,d=7&s=379&ci=&cri=494_379_16_439083761&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-04 20:09 +0000",124815558545,https://www.themediatrust.com?scsh=124815558545,3UMH3qmw193R,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489621023&at=0&t=1,4e5c11f013aee6196df602e71757ce24,d=7&s=16&ci=&cri=556_16_489621023&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-04 19:50 +0000",124815251945,https://www.themediatrust.com?scsh=124815251945,3UMGGd391CwE,1,Expired,"Mclean, Virginia",USA,,
