"Tag Summary Report"
"11/01/2024 00:00 - 12/01/2024 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Public Deck","Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,Country,"Named Threat","Resolution Reason"
TMT-20240913-MBV,851895202411012300,a15cd13e50fb5e8d7790365baaa94bb9,128706@|@11395_ebay,Tag,Malicious,"2024-11-01 22:07 +0000",122991275254,https://www.themediatrust.com?scsh=122991275254,3Ttq3JAL21KK,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=78fc77aea324fc296308d75d8c3ab11a,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851933202411012100,2c4ea9cfffd6823fc56f4ba6cd1d1a3c,128424@|@10134_ebay,Tag,Malicious,"2024-11-01 22:00 +0000",122991144960,https://www.themediatrust.com?scsh=122991144960,3Ttq11zJ1aPr,4,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=91fb0d701f46deb4fb16ba23529cf1d5,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85123202410311300,c23dd9b96e1e4f94f7a181d5d559990a,127238@|@7462_methodracewheels,Tag,"Malicious - Indirect Evidence","2024-11-01 21:33 +0000",122990607448,https://www.themediatrust.com?scsh=122990607448,3TtpBKxN2aus,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=49061ec01b3e71e7d8afafe45fbedbad,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,851705202411011800,16ffa25f9332eb3e13f64faf7d1bf31f,126469@|@11059_9422_1239_350_ebay,Tag,Malicious,"2024-11-01 21:29 +0000",122990505667,https://www.themediatrust.com?scsh=122990505667,3Ttp9zYG1TXz,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=26d84a303b0b112adb53b661d83ba6e5,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85926202410311300,651ec21a30abd522584c4a34bca858ef,127238@|@methodracewheels,Tag,"Malicious - Indirect Evidence","2024-11-01 21:27 +0000",122990462752,https://www.themediatrust.com?scsh=122990462752,3Ttp9c8p1hSm,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=71a30639816ee89cc6fcd4991bd3c05a,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,85804202410311300,d36897a5d5f1fd9995fabf949cae9969,127238@|@10134_methodracewheels,Tag,"Malicious - Indirect Evidence","2024-11-01 21:26 +0000",122990461979,https://www.themediatrust.com?scsh=122990461979,3Ttp9FJ91RM8,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=7cc34ea2f0659be1e79e6b91a66adbc8,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,85426202410311300,d33e940a7c5c291602360eee0e9c4334,127238@|@bestbuy,Tag,"Malicious - Indirect Evidence","2024-11-01 21:24 +0000",122990403934,https://www.themediatrust.com?scsh=122990403934,3Ttp8W471Dyg,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=728e5a0995da0242bfde75b9cf871e98,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,851010202410311400,07464bdf1f75b653bdcee7a65335f343,127238@|@10134_bestbuy,Tag,"Malicious - Indirect Evidence","2024-11-01 21:23 +0000",122990403438,https://www.themediatrust.com?scsh=122990403438,3Ttp8FjM2LkN,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=8a2d154b36387b149671b19829e42c29,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20241028-AHW,85948202410311400,96bd167e24db5e88cb83ba5285c9924d,126469@|@11059_7091_bestbuy,Tag,Malicious,"2024-11-01 21:24 +0000",122990402772,https://www.themediatrust.com?scsh=122990402772,3Ttp8Ruq1pua,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=f9c78944495a0b9357af6564f84218c6,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240913-MBV,851207202411011400,5f629d4bf223f3c5b794f26f0f247353,129307@|@9422_1337_ebay,Tag,Malicious,"2024-11-01 21:19 +0000",122990325489,https://www.themediatrust.com?scsh=122990325489,3Ttp78px2DrN,7,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=dd93cc9130d1c010d974855bb4f03df0,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85843202411011800,a4f0d9d23cbb7d58e48c7c5ac98da97d,126469@|@11059_7091_ebay,Tag,Malicious,"2024-11-01 21:20 +0000",122990306513,https://www.themediatrust.com?scsh=122990306513,3Ttp7Lb92Xqs,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d1c21830e58dd415e65915f3ad29b53c,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85748202411011800,496f59c1120d6ba5abb4667ec07679aa,126469@|@11059_9422_1327_ebay,Tag,Malicious,"2024-11-01 21:19 +0000",122990287911,https://www.themediatrust.com?scsh=122990287911,3Ttp6rNr2mfZ,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=735b84960cbf55a384474c5f002a2fdb,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851616202411011300,c47061b6d544e393fd85920250bd27e2,126469@|@11059_9422_1337_ebay,Tag,Malicious,"2024-11-01 21:16 +0000",122990247199,https://www.themediatrust.com?scsh=122990247199,3Ttp5xdA1TqA,4,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=649fff8eb27adf8ac8e53593a50eb36b,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,852227202411012100,fe79485345f3a48ce0e2c59389036191,126469@|@11059_9422_1239_72_ebay,Tag,Malicious,"2024-11-01 21:17 +0000",122990238635,https://www.themediatrust.com?scsh=122990238635,3Ttp6QVV1xvz,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b66cd9f6cbd3707cf9a5e9ef140413d5,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851493202411011400,0b2b0fed6b0ab01be37715b09a79858c,129307@|@9422_1223_350_ebay,Tag,Malicious,"2024-11-01 21:14 +0000",122990208800,https://www.themediatrust.com?scsh=122990208800,3Ttp5VeE1jrQ,6,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d14d5b73cd24e9cf19a703511a9969dd,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85992202410312100,f23f6f9c225a8d0246ad8e58c03498e1,128803@|@bellaboho,Tag,Malicious,"2024-11-01 21:13 +0000",122990188804,https://www.themediatrust.com?scsh=122990188804,3Ttp5BTY21oH,1,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=f0534394abfbae52e9a6fcd92e4cd2fe,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240913-MBV,85240202411012200,0074cb852979ea44979fd3f6c811a946,127238@|@7462_ebay,Tag,Malicious,"2024-11-01 21:12 +0000",122990168127,https://www.themediatrust.com?scsh=122990168127,3Ttp4xE62d1a,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=4dfc3b4d30a66c9d9e1d760d3a922642,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85986202411012100,ca31c8c216f33506b71fd0dbd9d9e39c,128706@|@9422_1085_2830_ebay,Tag,Malicious,"2024-11-01 21:11 +0000",122990145320,https://www.themediatrust.com?scsh=122990145320,3Ttp4aZ71FXy,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=42ce76d37c88d47afb84e402a345e777,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85829202411012200,35ce25a47c46b80c6f4b08a6da9a4eb6,127238@|@10134_ebay,Tag,Malicious,"2024-11-01 21:10 +0000",122990129094,https://www.themediatrust.com?scsh=122990129094,3Ttp4Ect1RjB,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=2d47e3032a4011b1e2708a3e8d6276eb,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,852175202411012200,1bbee35b8abac212bea467a93271a491,128706@|@7091_ebay,Tag,Malicious,"2024-11-01 21:10 +0000",122990128661,https://www.themediatrust.com?scsh=122990128661,3Ttp45qB2GVN,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=10605df7092296251ddd07220240e958,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851993202411012100,e6228ffcf73a7787c19766fac6956358,128706@|@9422_1239_53_ebay,Tag,Malicious,"2024-11-01 21:10 +0000",122990128105,https://www.themediatrust.com?scsh=122990128105,3Ttp4Am92Mva,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=cbc4fd57c60014ab42970f81153517d1,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241019-RFY,85706202411012200,76aecbc228bd725b73b263bcf8256ed8,129177@|@bellaboho,Tag,Malicious,"2024-11-01 21:08 +0000",122990061914,https://www.themediatrust.com?scsh=122990061914,3Ttp3Y4V1Nrt,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=bd6d5126fffc831bf004f5b6889d9c79,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851563202411012200,c7d995ebe6721271f677e09db486b093,129123@|@ebay,Tag,Malicious,"2024-11-01 21:06 +0000",122990061205,https://www.themediatrust.com?scsh=122990061205,3Ttp36uU1dnE,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b450633672bd1718bbf2eeefc094bcc6,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85662202411012200,2df7b58b0faf7bcd1008c154ccef30a9,127238@|@ebay,Tag,Malicious,"2024-11-01 21:05 +0000",122990047664,https://www.themediatrust.com?scsh=122990047664,3Ttp2pKc1nxy,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=63926b7b89e93fcafce04819a6017654,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851731202411012100,1f7ce6a161482e80b278ac38a1d972c4,126469@|@11059_9422_1085_2830_ebay,Tag,Malicious,"2024-11-01 21:06 +0000",122990047385,https://www.themediatrust.com?scsh=122990047385,3Ttp34vH2EnR,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=62b929ef4697400cb2f940b2279b4558,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85839202411011700,a93d102104e406584c5784aded860ca1,126469@|@11059_9422_1327_ebay,Tag,Malicious,"2024-11-01 21:00 +0000",122989938614,https://www.themediatrust.com?scsh=122989938614,3Ttp149327e9,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=3686666777f797013f9bea8a61a9b01b,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,851105202411012000,ce635030a73bd4d96a25fa0d2f55ba16,126136@|@7e74ac469a093ed26fb3e8e2cccf8399,Tag,Malicious,"2024-11-01 20:58 +0000",122989881022,https://www.themediatrust.com?scsh=122989881022,3TtoJzWn2oin,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b1aaa838b87244e928f0488a98a9ea8b,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240509-QSC,85249202410310100,77cf01d539edc82aff39a0597de7e44a,128424@|@10134_methodracewheels,Tag,Malicious,"2024-11-01 20:50 +0000",122989729983,https://www.themediatrust.com?scsh=122989729983,3TtoGbeE2DMY,2,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=6046e2814f65c62e2826601cb3db0d3a,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240913-MBV,85919202410311200,20ce988fc884f15dee9ed96d81dcb8e3,126469@|@11059_10134_konga,Tag,Malicious,"2024-11-01 20:37 +0000",122989482380,https://www.themediatrust.com?scsh=122989482380,3TtoCYbB2ebw,2,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=98c767206ae6de7fecd8e96dc482d8b4,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241029-GLK,85919202410311200,20ce988fc884f15dee9ed96d81dcb8e3,126469@|@11059_10134_konga,Tag,Malicious,"2024-11-01 20:37 +0000",122989482378,https://www.themediatrust.com?scsh=122989482378,3TtoCYbB1pdQ,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=c1f1b54d4d2a86677b0988ff6984be62,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85228202410311200,89e714bf26ed5917a02326c37442cfe2,127238@|@7462_methodracewheels,Tag,"Malicious - Indirect Evidence","2024-11-01 20:29 +0000",122989280135,https://www.themediatrust.com?scsh=122989280135,3Tto9yUz1dAm,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=41f189308f9e885fcba8349771a9c4ae,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,85509202411011700,9e935c845822c6ff97d407dd29b99fed,126469@|@11059_9422_1337_ebay,Tag,Malicious,"2024-11-01 20:26 +0000",122989249696,https://www.themediatrust.com?scsh=122989249696,3Tto9CLq199h,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b62cc84d61ff5d8c148efd311b8a225a,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,851161202410311200,26c96f58fda0cfac7aa56544e5b6bda0,127238@|@10134_methodracewheels,Tag,"Malicious - Indirect Evidence","2024-11-01 20:26 +0000",122989246808,https://www.themediatrust.com?scsh=122989246808,3Tto9ABh1aMA,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=9a1ddc508e6a86f875a306e2f3a356ca,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,851145202410311200,058e7f8ddc02d52e33c6b6ebeb48c9fc,127238@|@methodracewheels,Tag,"Malicious - Indirect Evidence","2024-11-01 20:26 +0000",122989246786,https://www.themediatrust.com?scsh=122989246786,3Tto985u2JnD,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=bda9dbf691edda59373297f741dee665,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20241029-GLK,85587202410311300,8b19025c35eb5506345bb54deddc0717,126469@|@11059_7091_methodracewheels,Tag,Malicious,"2024-11-01 20:27 +0000",122989246211,https://www.themediatrust.com?scsh=122989246211,3Tto9K2t2Ltf,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=d07cfd32387bbb6c79573acaac468ab2,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85737202410311200,e9975a28946ac2d00a11e51d6696fb14,127238@|@10134_bestbuy,Tag,"Malicious - Indirect Evidence","2024-11-01 20:26 +0000",122989230599,https://www.themediatrust.com?scsh=122989230599,3Tto92sH2Ei3,3,Removed,https://www.themediatrust.com/vt.php?controller=v9&tsid=c11bd91dc8aa408c992c173c166426b8,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,851663202411012000,e62104f5a9bd69913bc71e65014ab9e9,126469@|@11059_9422_1223_72_ebay,Tag,Malicious,"2024-11-01 20:24 +0000",122989210217,https://www.themediatrust.com?scsh=122989210217,3Tto8f3g1jHg,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=31b92834821abf1ee91ff826025a4505,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
