"Tag Summary Report"
"12/01/2024 00:00 - 01/01/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Start Date","End Date",Pause,Priority,"Publisher Name","Publisher ID","Website ID","Website Name","Provider ID","Provider Name","Provider Account ID","Provider Account",Country,Referrer,"Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,"Named Threat","Resolution Reason"
TMT-20240828-GLZ,8526202412041700,eacd95d65279c54d8f27419bf6651785,129955@|@12530_7462_drmtlgy,Tag,Malicious,"2024-12-04 17:11 +0000",123938873320,https://www.themediatrust.com?scsh=123938873320,3U8Q4TiT2cGe,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8527202412041600,e31847ad3b587c484b1935385d873e88,128543@|@ppcbuzz_127489|acer,Tag,Malicious,"2024-12-04 17:00 +0000",123938670667,https://www.themediatrust.com?scsh=123938670667,3U8Q11t62Chg,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240705-LPW,8529202412041600,9b609af5f9bab6811e9cc66df05c1ed4,128543@|@ppcbuzz_125660|drmtlgy,Tag,Malicious,"2024-12-04 16:55 +0000",123938594619,https://www.themediatrust.com?scsh=123938594619,3U8PJBqM1iAb,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Special Indianapolis City (Indiana) / USA, Indiana","GhostCat - 3PC",
TMT-20240828-GLZ,8530202412041600,71e831b46d6e8420165ad656ea4903a7,126452@|@6888_drmtlgy,Tag,Malicious,"2024-12-04 16:42 +0000",123938344072,https://www.themediatrust.com?scsh=123938344072,3U8PEB7m1kpu,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,126452,"Admozart ADK Video Web 1ST August 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8515202412041600,accfdaf0222bdef800d341e2cbb8c319,129894@|@12214_12584_citymattress,Tag,Malicious,"2024-12-04 16:40 +0000",123938303167,https://www.themediatrust.com?scsh=123938303167,3U8PDUaX2dD4,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,8515202412041600,accfdaf0222bdef800d341e2cbb8c319,129894@|@12214_12584_citymattress,Tag,Malicious,"2024-12-04 16:40 +0000",123938303162,https://www.themediatrust.com?scsh=123938303162,3U8PDUaX14BV,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,8521202412041600,cf88dd8686820c1062cd3132ae6fbb04,128543@|@ppcbuzz_125660|citymattress,Tag,Malicious,"2024-12-04 16:35 +0000",123938225492,https://www.themediatrust.com?scsh=123938225492,3U8PBsEx1PZa,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8534202412041600,6dbb4781d244771c84b3576abddd2a55,130030@|@11802_1371_6888_acer,Tag,Malicious,"2024-12-04 16:34 +0000",123938172228,https://www.themediatrust.com?scsh=123938172228,3U8PBcxD1GRx,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130030,"Cloven Video Web Nov 14th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8526202412041600,8fc3277796d535551d2b669b2df19a7b,129955@|@9967_7091_drmtlgy,Tag,Malicious,"2024-12-04 16:24 +0000",123938008738,https://www.themediatrust.com?scsh=123938008738,3U8P8e9U2gNL,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8526202412041600,8fc3277796d535551d2b669b2df19a7b,129955@|@9967_7091_drmtlgy,Tag,Malicious,"2024-12-04 16:24 +0000",123938008732,https://www.themediatrust.com?scsh=123938008732,3U8P8e9U2F4K,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,8531202412041600,28f2ba206ece43836402dc150a70cfb2,128543@|@ppcbuzz_127489|citymattress,Tag,Malicious,"2024-12-04 16:21 +0000",123937946872,https://www.themediatrust.com?scsh=123937946872,3U8P7bGR2USU,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8562202412041600,4ca9045211aa1bbcc5ba521c2e156440,126452@|@7091_drmtlgy,Tag,Malicious,"2024-12-04 16:20 +0000",123937932044,https://www.themediatrust.com?scsh=123937932044,3U8P7QbN13DH,2,Expired,2024-12-04,2024-12-05,f,3.00,,,,,126452,"Admozart ADK Video Web 1ST August 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8555202412041600,db465f44e4cfb9ed8d7b83ab6155eed3,130442@|@12163_129955|12584_acer,Tag,Malicious,"2024-12-04 16:15 +0000",123937854042,https://www.themediatrust.com?scsh=123937854042,3U8P5uZU24yr,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8512202412041600,1ce9faca89db74076cc7b27df1e01f1e,128543@|@ppcbuzz_125659|acer,Tag,Malicious,"2024-12-04 16:14 +0000",123937818204,https://www.themediatrust.com?scsh=123937818204,3U8P5Tp11rDa,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240705-LPW,8557202412041600,fa6591360005bdf9c41ef1b6daf44311,128543@|@ppcbuzz_127249|drmtlgy,Tag,Malicious,"2024-12-04 16:12 +0000",123937779553,https://www.themediatrust.com?scsh=123937779553,3U8P4yDJ1kVk,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,854202412041600,baeeb39a3f3ed010048f7dd151dce481,128543@|@ppcbuzz_125660|acer,Tag,Malicious,"2024-12-04 16:11 +0000",123937760950,https://www.themediatrust.com?scsh=123937760950,3U8P4UMU2G2T,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,128543,"PPC.BUZZ Video Web 7TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8537202412041600,e91e2209735ec128ca18dcb4d8bea428,127926@|@adokut_125901|12217_12584_acer,Tag,Malicious,"2024-12-04 16:10 +0000",123937760917,https://www.themediatrust.com?scsh=123937760917,3U8P4K8T1v8m,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,127926,"Adokut Video web Sept  17th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8540202412041600,051de863c0760d57d4b1953c50651486,129896@|@12200_12214_12584_acer,Tag,Malicious,"2024-12-04 16:11 +0000",123937745034,https://www.themediatrust.com?scsh=123937745034,3U8P4UH91FRm,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129896,"MediaXchange ADK Video Web 13TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8540202412041600,051de863c0760d57d4b1953c50651486,129896@|@12200_12214_12584_acer,Tag,Malicious,"2024-12-04 16:11 +0000",123937745031,https://www.themediatrust.com?scsh=123937745031,3U8P4UH92i8Z,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129896,"MediaXchange ADK Video Web 13TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8532202412041600,3ce2b8dd1712867dc1c432694c607263,130030@|@11802_1337_acer,Tag,Malicious,"2024-12-04 16:09 +0000",123937722689,https://www.themediatrust.com?scsh=123937722689,3U8P3ybL2F5E,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130030,"Cloven Video Web Nov 14th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8542202412041600,f6d55806f3ea0bf2ec429d1f29b37f61,129123@|@9967_12214_12584_acer,Tag,Malicious,"2024-12-04 15:47 +0000",123937306314,https://www.themediatrust.com?scsh=123937306314,3U8NFa7u1mXu,3,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8533202412041500,348bc208daa1a601673d1bf95ae98b4d,126671@|@afizdigital_129305|12214_12584_acer,Tag,Malicious,"2024-12-04 15:29 +0000",123936985568,https://www.themediatrust.com?scsh=123936985568,3U8NA5eK16gZ,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,126671,"Afiz Video Web 3RD April 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240913-MBV,8537202412041500,31c638a0b4fd12f98fcc5f4980179f4c,130442@|@12214_12584_citymattress,Tag,Malicious,"2024-12-04 15:24 +0000",123936871837,https://www.themediatrust.com?scsh=123936871837,3U8N8Y6G1gcq,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,8537202412041500,31c638a0b4fd12f98fcc5f4980179f4c,130442@|@12214_12584_citymattress,Tag,Malicious,"2024-12-04 15:24 +0000",123936871834,https://www.themediatrust.com?scsh=123936871834,3U8N8Y6G1kY7,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8525202412041600,c6060621831ac9aafe072807285a3449,130442@|@12530_12214_12584_acer,Tag,Malicious,"2024-12-04 15:24 +0000",123936856152,https://www.themediatrust.com?scsh=123936856152,3U8N8Uva2ddM,3,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8523202412041500,429cb8353be68e090316c212d3f10e42,130442@|@12214_12584_acer,Tag,Malicious,"2024-12-04 15:21 +0000",123936829892,https://www.themediatrust.com?scsh=123936829892,3U8N7ftY2KXK,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240509-QSC,8517202412041500,c4739348c18bcde700630a73f4c72979,129894@|@12214_12584_acer,Tag,Malicious,"2024-12-04 15:20 +0000",123936811832,https://www.themediatrust.com?scsh=123936811832,3U8N7Lvx1J96,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8517202412041500,c4739348c18bcde700630a73f4c72979,129894@|@12214_12584_acer,Tag,Malicious,"2024-12-04 15:20 +0000",123936811827,https://www.themediatrust.com?scsh=123936811827,3U8N7Lvx1yfv,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,850202412041500,70d271237cf1df66e8af0e026e2fd145,129955@|@12584_acer,Tag,Malicious,"2024-12-04 15:20 +0000",123936811696,https://www.themediatrust.com?scsh=123936811696,3U8N7RHU2MHZ,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,858202412041500,e8e7419c22b36ce71af477f1f0d6568e,130442@|@12584_acer,Tag,Malicious,"2024-12-04 15:20 +0000",123936797807,https://www.themediatrust.com?scsh=123936797807,3U8N7Hr725kZ,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130442,"Ezmob Video Web 29th November",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20240828-GLZ,8528202412041500,090819f2159bab9033da86eb64ae1525,129894@|@10134_drmtlgy,Tag,Malicious,"2024-12-04 15:19 +0000",123936775483,https://www.themediatrust.com?scsh=123936775483,3U8N75BV21eG,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129894,"Adapace Video web  Nov 13th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,856202412041500,a6b8fa134d2d24a9c28fc2e6f3a94ac3,130030@|@11802_1371_7091_acer,Tag,Malicious,"2024-12-04 15:18 +0000",123936774446,https://www.themediatrust.com?scsh=123936774446,3U8N6mEL2iZw,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,130030,"Cloven Video Web Nov 14th",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,853202412041500,08ef9cd08c26c2fa37f6452d4faaad4a,129955@|@12584_citymattress,Tag,Malicious,"2024-12-04 15:17 +0000",123936754489,https://www.themediatrust.com?scsh=123936754489,3U8N6Rqh2K8k,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241203-KMC,8515202412041500,b92bc8b0af52a15ada09ac3820ee78ea,129123@|@12584_citymattress,Tag,Malicious,"2024-12-04 15:17 +0000",123936753774,https://www.themediatrust.com?scsh=123936753774,3U8N6TxU19vw,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8522202412041500,ee82cd240df8a29e2b0835e7fbbe88df,129123@|@12530_12214_12584_acer,Tag,Malicious,"2024-12-04 15:15 +0000",123936702641,https://www.themediatrust.com?scsh=123936702641,3U8N5ht822Dc,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129123,"Kodio Video Web 24TH October 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
TMT-20241129-QSU,8510202412041500,9b8d7acd4103b470192d4986aec2bc09,129955@|@9967_12214_12584_acer,Tag,Malicious,"2024-12-04 15:13 +0000",123936677661,https://www.themediatrust.com?scsh=123936677661,3U8N5JHx1Mn2,1,Expired,2024-12-04,2024-12-05,f,3.00,,,,,129955,"Adsview Video Web 14TH November 2024",,,USA,,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia","GhostCat - 3PC",
