Incident,Ad Tag ID,Hash,Tag Name,Scan Type,Hit Type,Scan Date,Scan ID,Example,csid,Tag Status,Start Date,End Date,Pause,Priority,Publisher Name,Publisher ID,Website ID,Website Name,Provider ID,Provider Name,Provider Account ID,Provider Account,Country,Referrer,Public Deck,Comment Type,Comment Text,Threat Behavior,Expected Behavior,Malware Condition,Resolution Reason
TMT-20240722-IYH,1734827496926166178,50416911460e531dedd17e21a4f8d8cf,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_129112|11657443$$_RTB,Landing Page,Scam/Fraud,2024-12-22 05:31 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124447030388,3UFeAfwJ1SJe,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=b92197c16e3f36493a3bcd0c43f12047,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240312-OFU,1734827307275584581,8d0be47ebac79b8d8abb1b5ce9e29e5b,TMT|banner$$20241222$$magnite_dsp$$fyber$$2760:176_CR51369456$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 05:29 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124447004604,3UFeA6K82637,Expired,22/12/2024,22/12/2024,f,99,fyber,,,,,,,magnite_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=7d488b6d5a50f254804544e03218e6e1,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20220515-ZUP,1734827416854843573,df1d40ef9ee7074d3dabb5b55e106da9,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_129376|11508329$$_RTB,Landing Page,Scam/Fraud,2024-12-22 05:21 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124446857605,3UFe7ihk1YYh,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=30411319af8590ffde3a2a92db02adff,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20220515-ZUP,1734827416812355585,d6b1704e2ff1f5819778381d1a75a5c3,TMT|banner$$20241222$$startio_dsp$$mvungle$$11508329$$_RTB,Landing Page,Scam/Fraud,2024-12-22 05:21 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124446857207,3UFe7du71HTU,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=0ad32e03e1a6767bec2149573e9530c7,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240822-OZX,1734827412225587801,bfd21269e8a72f6a6e1095e03e7b4dac,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_129376|9110068$$_RTB,Landing Page,Malicious,2024-12-22 05:17 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124446754247,3UFe6SWd2SxH,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=9b1ea600eeda2b6be9a44d7f42db4aae,Compromised Domain,"Compromised Domain: This website has been compromised by a 3rd party to inject malicious code upon page visits.  The website itself is injecting extra code to force consumers to malicious destinations.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.  If utilizing a WordPress site ensure it has been patched and is up to date with current file versions.",Backdoor,Compromised Content,Compromised Domain,
TMT-20240424-UAH,1734827028412914270,4eb4554fc3447bcce255ffd949bd49d1,TMT|banner$$20241222$$magnite_dsp$$unityads$$2760:176_CR51519018$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 05:09 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124446628097,3UFe3x8P212G,Expired,22/12/2024,22/12/2024,f,99,unityads,,,,,,,magnite_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=ba0172d0429955eb8b0a579d8e16ba51,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20240929-AJP,1734832594346112444,dcd9f2b8f708af5ed969f648714deed7,TMT|banner$$20241222$$startio_dsp$$mvungle$$21325249:11321854$$_RTB,Landing Page,Malicious,2024-12-22 05:06 +0000,1.24447E+11,https://www.themediatrust.com?scsh=124446576386,3UFe33ue1V8y,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=4b782136af7453ef9454fd68b52775c5,E-Skimming,"Compromised Content [e-skimming]: This website has been compromised by an e-skimming attack. The website itself is injecting extra code to steal consumers information.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.",E-skimming,Compromised Content,E-Skimming,
TMT-20241220-IBO,1734833537958215677,e7290be06dec994320c7657c3254b8fd,TMT|banner$$20241222$$aceexchange_dsp$$fyber$$u+Yjxt66jTWN5qPCrlIKRQ==$$_RTB,Tag,Scam/Fraud,2024-12-22 05:02 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124446485177,3UFe1gnw166F,Expired,22/12/2024,22/12/2024,f,99,fyber,,,,,,,aceexchange_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=77d477c5bb6f3040bea982cca3555446,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20241217-FZJ,1734832578140149494,eed9d700c7f9786837d54c4f9fda5a75,TMT|banner$$20241222$$smartad_dsp$$mvungle$$11663886$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 04:58 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124446418619,3UFdJscB13yN,Expired,22/12/2024,22/12/2024,f,99,mvungle,,,,,,,smartad_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=89676307afb9f939ca8f7b871abdc453,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240822-OZX,1734827266091573162,a13a6f2913cd9cf82fe04459142a4ba0,TMT|banner$$20241222$$smartad_dsp$$prebid$$9110068$$_RTB,Landing Page,Malicious,2024-12-22 04:53 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124446318772,3UFdHNfY2JoJ,Expired,22/12/2024,22/12/2024,f,99,prebid,,,,,,,smartad_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=001735835658a24d7c99edc68d2d60fc,Compromised Domain,"Compromised Domain: This website has been compromised by a 3rd party to inject malicious code upon page visits.  The website itself is injecting extra code to force consumers to malicious destinations.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.  If utilizing a WordPress site ensure it has been patched and is up to date with current file versions.",Backdoor,Compromised Content,Compromised Domain,
TMT-20240722-IYH,1734832664572598050,1d9b5a74fd8f39b098aa8ef9eb453da9,TMT|banner$$20241222$$opera_dsp$$unityads$$11657443$$_RTB,Landing Page,Scam/Fraud,2024-12-22 04:48 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124446241492,3UFdFqNm1ghw,Expired,22/12/2024,22/12/2024,f,99,unityads,,,,,,,opera_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=9b817f4833c02c42529e6a341a604617,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241128-DFZ,1734832749274527407,843a22437554d99e4c2a28710de410d8,TMT|banner$$20241222$$xiaomi_dsp$$unityads$$40291$$_RTB,Tag,Scam/Fraud,2024-12-22 04:42 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124446148414,3UFdE9ht1wCQ,Expired,22/12/2024,22/12/2024,f,3,unityads,,,,,,,xiaomi_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=9435a11796fa50bd7ab21d9322da0d2d,Ad Fraud,"The creative delivery method for this creative will piggyback extra content. This extra content gets delivered when the creative is delivered and is acting in a fraudulent manner that includes, but is not limited to, cookie stuffing and impression fraud.
Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Impression Fraud,Ad Fraud,
TMT-20241124-KTJ,1734827201351456428,c0d8cf2c863da60ba127d1af7b14b41d,TMT|banner$$20241222$$smartad_dsp$$vungle$$11402614$$_RTB,Landing Page,Malicious,2024-12-22 04:38 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124446048818,3UFdCwkk2QaC,Expired,22/12/2024,22/12/2024,f,99,vungle,,,,,,,smartad_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=82c3f1eb17b2be428f94156caca7b2b8,E-Skimming,"Compromised Content [e-skimming]: This website has been compromised by an e-skimming attack. The website itself is injecting extra code to steal consumers information.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.",E-skimming,Compromised Content,E-Skimming,
TMT-20240722-IYH,1734826945926315000,6401d467d20ae8bb44dc9ea7f0f20c6a,TMT|banner$$20241222$$startio_dsp$$mvungle$$11642221$$_RTB,Landing Page,Scam/Fraud,2024-12-22 04:08 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124445550770,3UFd3ji11v2e,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=29bfb0ca46ddd50b8c7405c102da44e0,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240722-IYH,1734833109750043040,64faefda6115146ec8428f0293a3cc96,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_122049|11642221$$_RTB,Landing Page,Scam/Fraud,2024-12-22 04:08 +0000,1.24446E+11,https://www.themediatrust.com?scsh=124445539716,3UFd3ibE2dzZ,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=bcfffe8bda2a1f11499ea1e16cb7819c,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240625-TAM,1734833178337344170,ecffa2d3ba27f7e27e9ffd5be8e87b50,TMT|banner$$20241222$$magnite_dsp$$mvungle$$2149:11496676$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 04:02 +0000,1.24445E+11,https://www.themediatrust.com?scsh=124445433651,3UFd1kGc1sNJ,Expired,22/12/2024,22/12/2024,f,99,mvungle,,,,,,,magnite_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=62ef79764af52716aac5f92e8d787bfb,DNE Domain,"Domain Does Not Exist: The flagged domain is not generating any content and is no longer connecting and executing during scanning. The Media Trust is not able to confirm the legitimacy of this domain. These types of domains often cause malicious redirects as they frequently expire and are associated with malicious content; bad actors take advantage of a domains one-time legitimacy and repurchase them to execute malicious campaigns.
To remediate this, please ensure this domain is removed from the delivery process and is no longer being called to and delivered. ",Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),DNE Domain,
TMT-20240414-JMX,1734826832559395576,b71618c20a4542a1576ee032e5974268,TMT|banner$$20241222$$bidswitch_dsp$$mvungle$$176_CR51356568$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 03:54 +0000,1.24445E+11,https://www.themediatrust.com?scsh=124445248392,3UFcHgvj1hW8,Expired,22/12/2024,22/12/2024,f,9,mvungle,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=066a22fd417c8983e91b92b0d9885f66,App Store Redirect iOS,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the iTunes store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into iTunes. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect iOS,
TMT-20241218-VRL,1734833313502592038,60a7e3365e374f9775973f6e1d5ec227,TMT|banner$$20241222$$smartad_dsp$$mvungle$$393_500061_669747$$_RTB,Landing Page,Scam/Fraud,2024-12-22 03:52 +0000,1.24445E+11,https://www.themediatrust.com?scsh=124445215214,3UFcHCfz1j2r,Expired,22/12/2024,22/12/2024,f,99,mvungle,,,,,,,smartad_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=7df83451ecba42ad76bde824ffc0e05a,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241028-ZNT,1734833528784841008,e3b780f33fbed48fa3b00b2f743cc95e,TMT|banner$$20241222$$smartad_dsp$$mvungle$$11468701$$_RTB,Landing Page,Malicious,2024-12-22 03:39 +0000,1.24445E+11,https://www.themediatrust.com?scsh=124444941010,3UFcDCzm23Cd,Expired,22/12/2024,22/12/2024,f,99,mvungle,,,,,,,smartad_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=d44d0865e9fb9792b7ef7695c1d20365,E-Skimming,"Compromised Content [e-skimming]: This website has been compromised by an e-skimming attack. The website itself is injecting extra code to steal consumers information.
To remediate this issue please ensure all libraries and files on page are up to date and are only delivering the desired content.  Website owners should ensure the login credentials for the site are updated to ensure no outside party has stolen the login credentials to make changes to the websites code/content.",E-skimming,Compromised Content,E-Skimming,
TMT-20170429-TC,1734833641275191795,d93c40998b539f4c0613e9eaec1d62fc,TMT|banner$$20241222$$startio_dsp$$fyber$$11511414$$_RTB,Landing Page,Malicious,2024-12-22 03:33 +0000,1.24445E+11,https://www.themediatrust.com?scsh=124444806079,3UFcBR142Erw,Expired,22/12/2024,22/12/2024,f,3,fyber,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=95817bdd29a789abc5335195d321292f,Phishing Domain,"Phishing Domain: This domain delivers malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,Phishing Domain,
TMT-20241117-WJB,1734826691917227354,128bdf20b5cd40205803182f3eb1f0ca,TMT|banner$$20241222$$startio_dsp$$mvungle$$383549719640941808$$_RTB,Landing Page,Scam/Fraud,2024-12-22 03:27 +0000,1.24445E+11,https://www.themediatrust.com?scsh=124444679907,3UFc9Vv71qZF,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=7af35d2f7c6a84440f386dbec1157869,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240327-YFH,1734833818909672803,6c216d20768a1f2ed28f27ffd3924e5b,TMT|banner$$20241222$$startio_dsp$$mvungle$$8758898337431215689$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 03:15 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124444389037,3UFc5fuM1ec4,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=2c05a769a9bc0f5ad9326fa2133475f5,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20241027-PLU,1734833869419049405,7a8a6cbdc0e3d8dd3fa62218015a531a,TMT|banner$$20241222$$startio_dsp$$mvungle$$-418975342147285646$$_RTB,Landing Page,Scam/Fraud,2024-12-22 03:13 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124444375980,3UFc5GsB2Wmt,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=9cd590bfafa04c9dd864fd09c1b8116b,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240930-JMO,1734826587408680505,ec4399d23411b1360663158cf095526f,TMT|banner$$20241222$$startio_dsp$$mvungle$$11569812$$_RTB,Landing Page,Scam/Fraud,2024-12-22 03:13 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124444353041,3UFc5HGv2M5a,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=72d4e61a318e5d1ab5de8e5883ff0b7a,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240911-FUP,1734826631565759180,96d34057ce394608e2aa147b4dc79c17,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$340_3436120$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 03:12 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124444352172,3UFc4xcf2L4E,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=32ac7468a3fbc00cea875af3b98a6801,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20241217-HMO,1734833976784320924,640ff6ab10faf3a32502902f6bf3902f,TMT|banner$$20241222$$pubnative$$xiaomi$$m11556361421120$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 03:06 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124444200970,3UFc2wNx2BUM,Expired,22/12/2024,22/12/2024,f,1,xiaomi,,,,,,,pubnative,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=29dcc4dbb2d351c31e06ea606e8b872e,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20220515-ZUP,1734826513625800138,aef0f6e86ab418fd0c848455a523e0dd,TMT|banner$$20241222$$startio_dsp$$mvungle$$11508329$$_RTB,Landing Page,Scam/Fraud,2024-12-22 02:54 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124443942228,3UFbHeZz1Kj6,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=78ea5366571da11b3685fb9af01df5f5,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240930-JMO,1734834091999928197,31ee7df3d94c6e0d012b8ea09593bc66,TMT|banner$$20241222$$adwmg_dsp$$mvungle$$adwmg_tech_119292|11570414$$_RTB,Landing Page,Scam/Fraud,2024-12-22 02:53 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124443933300,3UFbHUSE1nWk,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,adwmg_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=6e831c6b99e8b090231687dcf986b3c1,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240424-UAH,1734834214368873103,135a841efde8744afc13321baf61b09f,TMT|banner$$20241222$$bidswitch_dsp$$unityads$$176_CR51806635$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 02:47 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124443789085,3UFbFeEm1sxP,Expired,22/12/2024,22/12/2024,f,9,unityads,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=3a9b29cd14c44199d2cb301052567090,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20241218-VRL,1734834298881983904,ee9e0fb956f9e28371ceeb179e33ed24,TMT|banner$$20241222$$pubnative$$applovinalx$$UUVFRkMCHANXWTFABANSAF85XgJaQFpCGEkO$$_RTB,Landing Page,Scam/Fraud,2024-12-22 02:40 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124443659716,3UFbDXJL1mrL,Expired,22/12/2024,22/12/2024,f,1,applovinalx,,,,,,,pubnative,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=6648f01b7fe72e945c08e41da0f28a66,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240327-YFH,1734834350173176674,9358a869bd9503c51b9dce1a96530c8e,TMT|banner$$20241222$$startio_dsp$$mvungle$$-610563099720246301$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 02:38 +0000,1.24444E+11,https://www.themediatrust.com?scsh=124443602048,3UFbCt7B1ur9,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=501552f65e99f46aa0f6bcd665264a42,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20231127-KZO,1734826312676299682,3f0fee243bdc8146b4b1f789e61b9b27,TMT|banner$$20241222$$startio_dsp$$mvungle$$21325249:11375580$$_RTB,Landing Page,Scam/Fraud,2024-12-22 02:24 +0000,1.24443E+11,https://www.themediatrust.com?scsh=124443307540,3UFb8ZQN2a4t,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=e7a68c66e6fb3523d37879517e37f225,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20240327-YFH,1734833437205890790,c0c2339dad2e22384b6c478158e9a3eb,TMT|banner$$20241222$$startio_dsp$$mvungle$$8375681719468813860$$_RTB,Landing Page,Malicious - Indirect Evidence,2024-12-22 02:16 +0000,1.24443E+11,https://www.themediatrust.com?scsh=124443143371,3UFb667Q1HMG,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=2b43659ff45dbeb7f6d46b8d97dcf468,Heuristic Flag,Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.,Generic Malware/Suspicious,Suspicious (Multiple indicators match known overt incidents but no overt actions detected.),Heuristic Flag,
TMT-20240312-OFU,1734826227952786420,253498e603fbb5272d0bb265bd0382f5,TMT|banner$$20241222$$bidswitch_dsp$$fyber$$176_CR51369456$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 02:11 +0000,1.24443E+11,https://www.themediatrust.com?scsh=124443019699,3UFb4PTX2Lae,Expired,22/12/2024,22/12/2024,f,9,fyber,,,,,,,bidswitch_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=145ab86889776cf3407bb548c72c69d7,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
TMT-20220515-ZUP,1734832516525012289,da40839b62326a032be28c2710bbb044,TMT|banner$$20241222$$startio_dsp$$mvungle$$21325249:11508329$$_RTB,Landing Page,Scam/Fraud,2024-12-22 02:00 +0000,1.24443E+11,https://www.themediatrust.com?scsh=124442832206,3UFb1G2w1Cz8,Expired,22/12/2024,22/12/2024,f,3,mvungle,,,,,,,startio_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=e4db0302a5592c8b58908fd6e231c8f4,Scam,This content is a phishing/credential theft scam enticing users to enter personal information that is then leveraged in the future to harm the consumer or the corporate entity the consumer works for.,Scams,Phishing,Scam,
TMT-20241128-OUN,1734832239961379961,b4f4c2f0283b8591da4e0b47ec7b3b59,TMT|banner$$20241222$$nasmedia_dsp$$prebid$$30716$$_RTB,Tag,Out Of Browser Redirect,2024-12-22 01:56 +0000,1.24443E+11,https://www.themediatrust.com?scsh=124442727092,3UFaJHV11iLC,Expired,22/12/2024,22/12/2024,f,99,prebid,,,,,,,nasmedia_dsp,,,https://www.themediatrust.com/vt.php?controller=v9&tsid=b7a3c5eb12820d421c428bc96e3c68af,App Store Redirect Android,"This content has been seen to trigger click fraud activity in ad delivery as well as auto redirect users to the Google Play store without any user initiation. This content triggers a click action when the user has not yet clicked on any items causing the fraud to take place. The user is taken out of their current browser (or app) and forced into the Google Play store. Although not necessarily malicious, this behavior is unwanted and because of this, TMT is alerting on its presence.Often times the fix is as simple as removing the click URL from the 1x1 iframe where an impression URL is typically located.",Ad Fraud,Out-of-browser Redirect,App Store Redirect Android,
